,Channel Name,Video Name,URL
210,South Fork Salt,NY Sharks Near Surfers - drone,https://www.youtube.com/watch?v=KniD3gRLC_Y
211,South Fork Salt,"Whale Scares Shark, Helps Tuna Attack Fish",https://www.youtube.com/watch?v=zh-sP5rZtlY
212,South Fork Salt,Drone Close-up: Shark Feeding Frenzy at NY Beach in 4K,https://www.youtube.com/watch?v=eHFtskabio0
213,South Fork Salt,Shark Warzone Along Hamptons Beaches,https://www.youtube.com/watch?v=iPBPtHyfe_o
214,South Fork Salt,Sharks Attacking Fish - Drone 4K,https://www.youtube.com/watch?v=HGqZroRQtZI
215,South Fork Salt,Dozens of Sharks Attacking Bunker Nearshore,https://www.youtube.com/watch?v=Db9ONCT3QhI
216,South Fork Salt,Giant Tuna and Sharks Near Shore Attacking Bunker,https://www.youtube.com/watch?v=ePxFahEL_3Q
217,South Fork Salt,Schooling Sharks on Bunker PREVIEW,https://www.youtube.com/watch?v=mxmXMASBeIk
218,South Fork Salt,"Sharks on Giant, Merging Bunker Schools",https://www.youtube.com/watch?v=Na5EhFyoXZc
219,South Fork Salt,Nearshore Shark on Llama-shaped Bunker,https://www.youtube.com/watch?v=VIU8ld0Zwx4
220,Drone Shark App,Loads of Sharks in Fish school,https://www.youtube.com/watch?v=cv0jlZTnHnQ
221,Drone Shark App,Hammerhead survived the shark nets,https://www.youtube.com/watch?v=bD4xMQYAbTw
222,Drone Shark App,The adventures of Wally the Wobbegong Shark,https://www.youtube.com/watch?v=qUhevV0e47E
223,Drone Shark App,Friendly Sharks at Bondi Beach,https://www.youtube.com/watch?v=Ee7YoL_Dk6Y
224,Drone Shark App,SHARK FEEDING FRENZY AT BYRON BAY,https://www.youtube.com/watch?v=pr9xM6jKHJg
225,Drone Shark App,The Dronesharkapp crew ❤️,https://www.youtube.com/watch?v=FrlX48zx-Sk
226,Drone Shark App,FRIENDLY SHARKS,https://www.youtube.com/watch?v=vLCcbeM-txk
227,Drone Shark App,DRONESHARKAPP CONTRIBUTES TO SCIENCE,https://www.youtube.com/watch?v=rtybKiB3Eks
228,Drone Shark App,BEST GREAT WHITE SHARK DRONE FOOTAGE 2021,https://www.youtube.com/watch?v=2tP213OQNKk
229,Drone Shark App,SHARK SCARES SWIMMER,https://www.youtube.com/watch?v=SCR5FkHAFiQ
230,Drone Shark App,FRIENDLY SHARK ENCOUNTER,https://www.youtube.com/watch?v=vlBujn0gjic
231,Drone Shark App,SHARK HANGS WITH HUMANS ❤️,https://www.youtube.com/watch?v=jcxdRmzPu5M
232,Drone Shark App,You’ll love this if you LOVE SHARKS💕,https://www.youtube.com/watch?v=5pp_DTP94Vs
233,Drone Shark App,11 Sharks at dolphin point,https://www.youtube.com/watch?v=6ldEKUlicNI
234,Drone Shark App,Shark races human and Ray riding Ray,https://www.youtube.com/watch?v=71s7tKGLMls
235,Drone Shark App,SHARK interacts with humans,https://www.youtube.com/watch?v=_FkKgQYtfFc
236,Drone Shark App,GoPro footage from a line off my drone of Great White Sharks,https://www.youtube.com/watch?v=xtmfpnH2_gE
237,Drone Shark App,Curious #greatwhiteshark,https://www.youtube.com/watch?v=pL3CGbbrAvQ
238,Drone Shark App,Big fish hang out with beautiful GREAT WHITE SHARK 💕,https://www.youtube.com/watch?v=wZnXidpD1Tk
239,Drone Shark App,5 Great whites in one morning,https://www.youtube.com/watch?v=Cq9KJZDpjTE
240,Drone Shark App,Big shark heading towards a pod of Dolphins,https://www.youtube.com/watch?v=JUtCHA97Z9w
241,Drone Shark App,Great white shark week,https://www.youtube.com/watch?v=pr9B4RrWIM8
242,Drone Shark App,Shark eyes off swimmer,https://www.youtube.com/watch?v=wBhmE6Fyw1c
243,Drone Shark App,Great white shark attacks fish,https://www.youtube.com/watch?v=BKuUrAHO6-o
244,Drone Shark App,Massive great white,https://www.youtube.com/watch?v=i2NU58D0RXo
245,Joey Paesano (Giuseppe),"Shark Bites And Drone Flights (Shark Bite Capital) New Smyrna Beach, FL",https://www.youtube.com/watch?v=j8E1VrLyYic
246,Joey Paesano (Giuseppe),Proof! Sharks Aren't Man-Eaters. Drone Footage Of Sharks Near Surfers.,https://www.youtube.com/watch?v=cWJ-jhhqsyg
247,Joey Paesano (Giuseppe),New Shark Drone Footage Florida. New Dolphin Drone Footage. Drone Beach Footage 2021. Sharks Videos.,https://www.youtube.com/watch?v=lhQB6ss9fBU
248,Joey Paesano (Giuseppe),Guess How Many SHARKS I Saw At The Beach Today!? YOU WON'T BELIEVE IT! (DJI Drone Adventures),https://www.youtube.com/watch?v=Kwpoe7WwQ_k
249,Joey Paesano (Giuseppe),Awesome Shark Drone Footage. Sharks Swimming Close To Surfers. Real Shark Video.,https://www.youtube.com/watch?v=jRz3qFGiFKY
250,Joey Paesano (Giuseppe),New Shark Drone Video. Shark Swimming Close To Surfer. Sharks At Beach In Florida.,https://www.youtube.com/watch?v=Pl-v4npWBrk
251,Joey Paesano (Giuseppe),New Shark Drone Video. Sharks Near Surfers. Welcome To The Shark Bite Capital Of The World.,https://www.youtube.com/watch?v=8s7ZtgLTtEk
252,Joey Paesano (Giuseppe),"Shark Drone Footage. Sharks EVERYWHERE At New Smyrna Beach, FL. Shark Bite Capital. It's Story Time.",https://www.youtube.com/watch?v=KNGSIcpFa_k
253,Joey Paesano (Giuseppe),Testing Out A New Shark Repellent | Shark Deterrent | Shark Drone Footage | Surfer Repels Sharks?,https://www.youtube.com/watch?v=v4zeJLXCmvA
254,Joey Paesano (Giuseppe),Amazing Shark Drone Footage | Sharks Hunting In The Shallows | Sharks Stalk Surfers At NSB Inlet,https://www.youtube.com/watch?v=4LgRJsW_tnM
255,Joey Paesano (Giuseppe),Sharks On A Florida Beach. Cool Shark Drone Footage For The Shark Lover. (Shark Trap Beat).,https://www.youtube.com/watch?v=p6-AkU9KA2Y
256,Joey Paesano (Giuseppe),Sharks Swimming Close To Surfers. BIG Sharks Swimming Close To Shore In Shallow Waters. Part Two.,https://www.youtube.com/watch?v=NSdwo1NUyRY
257,Joey Paesano (Giuseppe),Sharks Swimming Close To Surfers. Big Shark Swimming Close To Shore In Shallow Waters. Part One.,https://www.youtube.com/watch?v=Sov8bo-9RNE
258,HYDROPHILIK,Surrounded by SHARKS!!! | Florida Shark Migration | Amazing 4K Drone Footage,https://www.youtube.com/watch?v=PqMo55JDBN4
259,HYDROPHILIK,SHARK FEEDING FRENZY on the Beach in 4K!!! | Florida Mullet Run | Shark Drone Video,https://www.youtube.com/watch?v=WI0QDL09VWo
260,HYDROPHILIK,Surfer Falls on SHARK!!! | Amazing 4K Drone Footage | DJI Mavic Air,https://www.youtube.com/watch?v=3YeVsdqsS78
261,HYDROPHILIK,SHARKS & TARPON FEEDING TOGETHER!!! | Mullet Run | 4K Mavic Pro Drone Footage,https://www.youtube.com/watch?v=T0n9tbqA-Q4
262,HYDROPHILIK,Florida Shark Migration by Drone!!! | DJI Mavic Pro | Amazing 4K Footage,https://www.youtube.com/watch?v=yrR2tCOcFSY
263,HYDROPHILIK,Sharks Approach Surfers!! | DJI Mavic Pro | Incredible 4K Drone Footage | Fort Pierce Inlet,https://www.youtube.com/watch?v=TyDlME_7EL0
264,GreatWhiteDronE,"Great White Sharks From a Professional Standpoint, and I Interview Multiple Surfers",https://www.youtube.com/watch?v=LhMUFlVOfu4
265,GreatWhiteDronE,Best Great White Shark Drone Footage of 2022 (Narrated),https://www.youtube.com/watch?v=4ygUzpk2p9E
266,GreatWhiteDronE,Great White Sharks in Crystal Clear Shallow Water and in Large Numbers in the Winter!,https://www.youtube.com/watch?v=_YP6xPoULxs
267,GreatWhiteDronE,Great White Sharks Interact Close to Humans & I Find a Large Shark in the Waves,https://www.youtube.com/watch?v=yW0M0ZQ6jgo
268,GreatWhiteDronE,Great White Sharks Exploring the Shallows in Large Numbers,https://www.youtube.com/watch?v=JH009WXHrl0
269,GreatWhiteDronE,Great White Sharks on the Surface in SHALLOW WATER Near Shore and I find Over 20 Sharks at Sunset!,https://www.youtube.com/watch?v=51A5xPcxegw
270,GreatWhiteDronE,Rare Footage of a Yellowtail Rubbing itself on a Shark and I film More Shark Encounters with Humans,https://www.youtube.com/watch?v=qJD5gGLgLKw
271,GreatWhiteDronE,Great White Sharks Interact With Other Wildlife in Southern California,https://www.youtube.com/watch?v=fRUFv2owumE
272,GreatWhiteDronE,Thanks For 15K Subs! (Great White Sharks in Southern California Close to Shore),https://www.youtube.com/watch?v=8k25fML7CLU
273,GreatWhiteDronE,Great White Sharks Enjoying The Water (Music Made by me),https://www.youtube.com/watch?v=QgpEsYFE3Wo
274,GreatWhiteDronE,Santa Barbara Great White Sharks (Earth Day),https://www.youtube.com/watch?v=zgD_AOkMnL8
275,GreatWhiteDronE,Large Great White Shark Approaches Family of Surfers,https://www.youtube.com/watch?v=mN9Nc61mb1s
276,GreatWhiteDronE,I Found my First Great White Shark one Year Ago,https://www.youtube.com/watch?v=vF6KR_I7ERs
277,GreatWhiteDronE,First Great White Shark I've Seen in San Diego 2022 Possibly Sleeping!,https://www.youtube.com/watch?v=nFZb5gPpbvk
278,GreatWhiteDronE,Biggest Great White Sharks in San Diego of 2021,https://www.youtube.com/watch?v=QlcoM6e3syE
279,GreatWhiteDronE,Best Great White Shark Drone Footage of 2021 (Part 2),https://www.youtube.com/watch?v=Z2NbG3p3zFE
280,GreatWhiteDronE,Best Great White Shark Drone Footage of 2021 (Narrated),https://www.youtube.com/watch?v=bX7uYj01ufo
281,GreatWhiteDronE,Great White Shark IDs and Names,https://www.youtube.com/watch?v=EIcg1YPFCfg
282,GreatWhiteDronE,"2 Minutes of Relaxing, Amazing Great White Shark Footage in 4k",https://www.youtube.com/watch?v=GN45jCcl2co
283,GreatWhiteDronE,A Great White Shark Opens its Mouth and I spot 2.5 ft Baby Dolphins,https://www.youtube.com/watch?v=AxLk_M4srzY
284,GreatWhiteDronE,This is One of the Most Misunderstood Great White Shark Clips Right Now,https://www.youtube.com/watch?v=-RUp7yg0KVc
285,GreatWhiteDronE,Great White Shark gets SURROUNDED by Surfers: Surfers run Over Sharks and Have no Idea | 4k,https://www.youtube.com/watch?v=015ZgTCdUNE
286,GreatWhiteDronE,"Tails, The Great White Shark With a Boat Strike Scar: Detailed Images of Her Injury",https://www.youtube.com/watch?v=xDJR-LFvPc0
287,GreatWhiteDronE,Great White Sharks in the Early Morning: A Shark Gets Inches Away From Thousands of Stingrays,https://www.youtube.com/watch?v=MV2ONTbde18
288,GreatWhiteDronE,Great White Sharks Aggregate by the Dozens & I film a 5.5 Foot Shark,https://www.youtube.com/watch?v=0rBvSOEUQyQ
289,GreatWhiteDronE,Great White Sharks Yards Away From Shore in SHALLOW WATER!,https://www.youtube.com/watch?v=qHF0Al0sfEg
290,GreatWhiteDronE,Searching For Great White Sharks With TheMalbuArtist!,https://www.youtube.com/watch?v=A7WJl71QX6g
291,GreatWhiteDronE,Great White Sharks in Southern California | Shark Awareness Day/Shark Week,https://www.youtube.com/watch?v=-ONQEoE0zHQ
292,GreatWhiteDronE,Great White Sharks at Sunset in Southern California,https://www.youtube.com/watch?v=JVj5gR4JdME
293,GreatWhiteDronE,Massive 12 Ft Great White Sharks Passing Close to Shore in San Diego | 4K,https://www.youtube.com/watch?v=6eDAlILW5BY
294,GreatWhiteDronE,Great White Sharks Breaching High in The Air in 4k!,https://www.youtube.com/watch?v=X964-sihiCc
295,GreatWhiteDronE,HUNDREDS of Leopard Sharks at La Jolla Shores | 4k | Amazing Drone Footage,https://www.youtube.com/watch?v=CUg2i-4xP4U
296,GreatWhiteDronE,2 Minutes of Relaxing 4K Great White Shark Footage,https://www.youtube.com/watch?v=pdJ84beXQHM
297,GreatWhiteDronE,9 GREAT WHITE SHARKS IN ONE TAKE!,https://www.youtube.com/watch?v=rzEyClprYOY
298,GreatWhiteDronE,Snorkeler Encounters Great White Shark (Narrated) 4k,https://www.youtube.com/watch?v=9ORxoIdxdBY
299,GreatWhiteDronE,"Best Drone Footage March-June 2021 feat.(Dolphins, Sharks, Whales) (4k)",https://www.youtube.com/watch?v=x1koZkIS-IE
300,TheMalibuArtist,Best Great White Shark Footage 22'-AMBIENT/Non-Narrated Version,https://www.youtube.com/watch?v=yFnqFg1BNog
301,TheMalibuArtist,Guadalupe Island Closure Puts Big Sharks At Risk: OCEAN TALKS,https://www.youtube.com/watch?v=hyzc9V5G6jw
302,TheMalibuArtist,"Drone Footage of Lemon, Nurse, & Tiger Sharks in Brazil: Fernando De Noronha-PART 1",https://www.youtube.com/watch?v=KJeFiekbkKE
303,TheMalibuArtist,Finding Sharks! Channel Update,https://www.youtube.com/watch?v=ZzHfirhUlL8
304,TheMalibuArtist,Great White Shark vs Sea Lion: Incredible Chase,https://www.youtube.com/watch?v=6JAwC3JfJJs
305,TheMalibuArtist,Small Boat Rams Into Great White Shark Head On,https://www.youtube.com/watch?v=yYuh_TNLThg
306,TheMalibuArtist,Bird Drops a Surprise on Great White Shark & More Incredible Observations.,https://www.youtube.com/watch?v=Pj_PED2aksw
307,TheMalibuArtist,Great White Shark Surprises Kayak Fishermen,https://www.youtube.com/watch?v=QpkuR4UuXVs
308,TheMalibuArtist,Surfer Reacts to Great White Shark Encounter,https://www.youtube.com/watch?v=908_pDw8xnE
309,TheMalibuArtist,Large Great White Sharks Near Shore in Cape Cod,https://www.youtube.com/watch?v=PX1u5ecQBkQ
310,TheMalibuArtist,Great White Sharks From Above: A New Perspective,https://www.youtube.com/watch?v=6zioDkOh6mY
311,TheMalibuArtist,The Killing of Several Bull Sharks Overshadows Florida's Beautiful Coast,https://www.youtube.com/watch?v=wKG9l8f96DY
312,TheMalibuArtist,Kayakers Don't Realize Large Great White Shark Beneath Them: A Red Tide Arrives.,https://www.youtube.com/watch?v=jPaRhn4yXEc
313,TheMalibuArtist,Shark With a Gun Shot Wound? Swimmer's Close Encounter with Great White Shark,https://www.youtube.com/watch?v=jH--FiUMIzE
314,TheMalibuArtist,Dolphins vs Great White Sharks & Shark Breaches Completely Out of The Water,https://www.youtube.com/watch?v=r2SwV9uZE8w
315,TheMalibuArtist,Large Great White Shark Near Shore & Pelicans Divebombing Sharks: Humans getting too Comfortable?,https://www.youtube.com/watch?v=H-wYD-U_4Fw
316,TheMalibuArtist,SpaceX Rocket Launch & Great White Shark Nearby!,https://www.youtube.com/watch?v=B8SoE-qg5RM
317,TheMalibuArtist,Great White Sharks : 12 Minutes Non-Narrated Footage for Relaxing (4K),https://www.youtube.com/watch?v=FTWl_20F1mk
318,TheMalibuArtist,Great White Sharks Can Get a Tan?,https://www.youtube.com/watch?v=kTl6qChoS9Q
319,TheMalibuArtist,Very Large Pregnant Great White Shark Visits California Beach & Sharks Chilling In Kelp Beds.,https://www.youtube.com/watch?v=jKdZGTmLNlA
320,TheMalibuArtist,Fatal Great White Shark Encounter in Australia-OCEAN TALKS,https://www.youtube.com/watch?v=b9tlwxYCXyg
321,TheMalibuArtist,Great White Shark Takes Bite at Kelp & Incredible Slow Motion Footage,https://www.youtube.com/watch?v=cbqYMCeVM-4
322,TheMalibuArtist,Dead Whale Attracts Largest Great White I've Filmed in California: Plus Hundreds of Leopard Sharks!,https://www.youtube.com/watch?v=trffTO2w_24
323,TheMalibuArtist,Hammerhead Shark Attack In Malibu? OCEAN TALKS,https://www.youtube.com/watch?v=IOuzp8SvrOg
324,TheMalibuArtist,Best Great White Shark Footage of 2021 (PART 2),https://www.youtube.com/watch?v=5WUNwJyhT-E
325,TheMalibuArtist,Swimmer Encounters Great White Shark: Shark Scientist Explains its Behavior,https://www.youtube.com/watch?v=EQYzJTRuleo
326,TheMalibuArtist,Drone Footage of a Great White Shark Sleeping? It's Possible.,https://www.youtube.com/watch?v=rEIDhzVpB7A
327,TheMalibuArtist,Why So Many Great White Sharks in Southern California? Recent Swimmer-Surfer Shark Encounters,https://www.youtube.com/watch?v=KasDl0b0_Oo
328,TheMalibuArtist,"Great White Shark Breaches Right Behind Us & the Search for ""Arrow"" Continues",https://www.youtube.com/watch?v=bCaEQMxVvZI
329,TheMalibuArtist,"Drone Footage of Great White Sharks, Surfers, & Dolphins Together All at Once.",https://www.youtube.com/watch?v=RA39Xkk3o2Q
330,TheMalibuArtist,A Great White Shark Does Something I've Never Seen Before. What is this?,https://www.youtube.com/watch?v=my0TRtTagb4
331,TheMalibuArtist,Great White Sharks Just Chilling with Surfers,https://www.youtube.com/watch?v=O3c6i85spTY
332,TheMalibuArtist,Great White Shark & Whale Shark Together! Rare Footage,https://www.youtube.com/watch?v=HvL2EEni4to
333,TheMalibuArtist,This is the Moment I Found a Whale Shark & Marlin: An Amazing Learning Experience From Above & Below,https://www.youtube.com/watch?v=INQDGYUJfF0
334,TheMalibuArtist,This is the largest Great White Shark I've Seen this Year & My Camera Catches a Fin from Shore.,https://www.youtube.com/watch?v=v4DSbDIsBj8
335,TheMalibuArtist,I Found A Bull Shark in the Sea of Cortez but it's the Dolphins that Took My Breath Away.,https://www.youtube.com/watch?v=0JiMKy8GoW4
336,TheMalibuArtist,Great White Sharks at One of LA's Busiest Beaches,https://www.youtube.com/watch?v=1_nNGf0_tDs
337,TheMalibuArtist,What Bit this White Shark? & Footage From California You Have to See to Believe,https://www.youtube.com/watch?v=EZZAJ5hIVeo
338,TheMalibuArtist,"I Found a Whale Shark, a Bull Shark, & So Much More While Exploring the Sea of Cortez. PART 1",https://www.youtube.com/watch?v=Vn0_VTpjzYg
339,TheMalibuArtist,Boat Runs Aground & Great White Sharks Appear: I Interview a Surfer After an Encounter,https://www.youtube.com/watch?v=5HRFYhfCqLw
340,TheMalibuArtist,Great White Sharks in Infrared & Footage You've Never Seen Before.,https://www.youtube.com/watch?v=X0i5ndMWSBM
341,TheMalibuArtist,Two Kids Swim Near a Great White Shark & People May Be Fishing For White Sharks in California,https://www.youtube.com/watch?v=dj4Uo3jowx8
342,TheMalibuArtist,Young Swimmer Near Juvenile Great White Shark,https://www.youtube.com/watch?v=gU7wSAN2MZo
343,TheMalibuArtist,Close Encounter: Surfer Touches Great White Shark & Doesn't Realize It,https://www.youtube.com/watch?v=wFhqmLCqEu8
344,TheMalibuArtist,Great White Shark Encounters a Surfer & a Curious Young Shark Engages with Pollution.,https://www.youtube.com/watch?v=08odJ7pIKW0
345,TheMalibuArtist,Swimmers Close to Great White Sharks: An April of Encounters,https://www.youtube.com/watch?v=PLbcrSX_BAk
346,TheMalibuArtist,Paddleboarder Falls Near a Great White Shark/ Over 20 Sharks Near Shore!,https://www.youtube.com/watch?v=vZ0lkBM-Haw
347,TheMalibuArtist,Paddleboarder Doesn't Notice White Shark & I Film More Sharks with Dolphins,https://www.youtube.com/watch?v=tsTGibQ5dYE
348,TheMalibuArtist,Great White Shark is Missing Part of its Pectoral Fin.,https://www.youtube.com/watch?v=PxQTL4N2RQw
349,TheMalibuArtist,Surfers Exit Water After I Warn Them White Shark Approaches,https://www.youtube.com/watch?v=20Sb3iYTldE
350,TheMalibuArtist,Best Great White Shark Drone Footage -AMBIENT/Non-Narrated Version,https://www.youtube.com/watch?v=mT4bBMeCQJ8
351,TheMalibuArtist,Birds Show No Fear to Injured Great White Shark: Will it Survive?,https://www.youtube.com/watch?v=jAUsFs87308
352,TheMalibuArtist,Great White Sharks Greet Each Other & I Find The Injured Shark Again,https://www.youtube.com/watch?v=ZlqTQUiq5ys
353,TheMalibuArtist,Great White Shark Leaps Toward Drone: What is Going on Here?,https://www.youtube.com/watch?v=l98O7BaqmaE
354,TheMalibuArtist,Great White Shark Appears Behind a Paddleboarder & I Capture Some of My Closest Footage,https://www.youtube.com/watch?v=azVomH0NKIk
355,TheMalibuArtist,Kayakers Have No Idea Two Great White Sharks Are Following Them,https://www.youtube.com/watch?v=ikh_rvlqBSE
356,TheMalibuArtist,Birds Get a Great White Shark Surprise & a Shark Chases A Shadow.,https://www.youtube.com/watch?v=0d83W147I9U
357,TheMalibuArtist,Paddleboarder Doesn't Know a Great White Shark is Right Next to Him,https://www.youtube.com/watch?v=xym64NUCJTw
358,TheMalibuArtist,My Drone Warns Swimmers of a Shark & I Find Another One Injured-Close Up Footage.,https://www.youtube.com/watch?v=TX2d5sWbiyY
359,TheMalibuArtist,Great White Sharks Swim Through Thousands of Anchovies,https://www.youtube.com/watch?v=bAULNAigaK8
360,TheMalibuArtist,Juvenile Great White Sharks: Peaceful Natural Footage,https://www.youtube.com/watch?v=SrCDrGReLlw
361,TheMalibuArtist,Swimmer Encounters Great White Shark,https://www.youtube.com/watch?v=_sJmFkmp5l8
362,TheMalibuArtist,Great White Sharks Devour Dolphin Carcass: Additional Footage & My Perspective (4K),https://www.youtube.com/watch?v=avmeR-ewpv8
363,TheMalibuArtist,Dolphins Approach Great White Shark,https://www.youtube.com/watch?v=eUWb4YMhF0Q
364,TheMalibuArtist,Great White Observations: 2 Minutes of Tranquility,https://www.youtube.com/watch?v=E5JF_9GdHz4
365,TheMalibuArtist,Great White Shark Observations: 07-01-20,https://www.youtube.com/watch?v=xEsGWz4-T1M
366,TheMalibuArtist,Recent Great White Shark Observations on the Coast,https://www.youtube.com/watch?v=7EsSTx1AoIE
367,TheMalibuArtist,Great White Sharks Feast on a Dolphin,https://www.youtube.com/watch?v=36JcLKhUWoI
368,TheMalibuArtist,"Malibu, CA-Gray Whale & Great White Shark",https://www.youtube.com/watch?v=QYoEPxiZ-y0
369,The Rogue Droner,White Shark Dead - Tuncurry Beach NSW - 6/8/19,https://www.youtube.com/watch?v=NNbmK5jwFOE
370,The Rogue Droner,WHITE SHARK HUNTS FAMILY - Shark Drone Footage,https://www.youtube.com/watch?v=KSL26l-tTK0
371,wanzamhobby Drone,DRONE FLAGROU TUBARÃO NA PRAIA,https://www.youtube.com/watch?v=jmrWDYpJQ6g
372,KameraOne,INCRÍVEL 😲😲😲Drone grava Tubarão-tigre debaixo de surfista❗❗❗,https://www.youtube.com/watch?v=V8iq2Yxl05I
373,el Nuevo Herald,Video de un dron captura un banco de tiburones en la costa de Florida,https://www.youtube.com/watch?v=mHxqTXhqAOc
374,✈️VOLANDO ANDO✈️,🔴⚠️CUIDADO EN ESTAS PLAYAS⚠️AHORA SON 3 TIBURONES🦈EN SAN ANDRES⚠️GRABADOS EN DRONE  4K EXCLUSIVO,https://www.youtube.com/watch?v=6gSQ_QWy0qo
375,Noticias24,En video: un dron capta el momento exacto en que un tiburón blanco caza una raya,https://www.youtube.com/watch?v=3zMeyxbIc9o
376,Paul Dabill,Lemon sharks cruising the beach. Watch me try to swim with them!,https://www.youtube.com/watch?v=_SBOOKs4F8A
377,Paul Dabill,Who would win a race between a shark and an eagle ray? Watch to find out!,https://www.youtube.com/watch?v=t_6rDVsGfKU
378,Paul Dabill,"12-31-22 Lemon Sharks Manatees and Jacks at Coral Cove Park, Jupiter, Florida",https://www.youtube.com/watch?v=JWFh6xETNvY
379,Paul Dabill,3-20-22 Jupiter Island Blacktip Sharks and Jacks DJI MAVIC 3,https://www.youtube.com/watch?v=ZjdkP6_3udI
380,Paul Dabill,Sharks and tarpon attack mullet off the coast of Florida,https://www.youtube.com/watch?v=s9ueBae-jE4
381,Paul Dabill,3-26-22 Jupiter Blacktip sharks and Jack Crevalles,https://www.youtube.com/watch?v=icLPdx05nsE
382,Paul Dabill,"3/28/22 Dolphins, Leatherback Turtle, Blacktip Sharks Jupiter, Florida",https://www.youtube.com/watch?v=FSD6xWe7X_I
383,Paul Dabill,"3-5-22 Fish schools, sharks, ships and sailboats off Jupiter and Palm",https://www.youtube.com/watch?v=nDL3o3UCGe8
384,Paul Dabill,"2-27-22 Tugboats, equipment and sharks off Jupiter Island",https://www.youtube.com/watch?v=d7nU_KQjk4U
385,Paul Dabill,2-12-22 Jack Crevalle Schools with Sharks and Manatee Singer Island Jupiter Island,https://www.youtube.com/watch?v=t_ACdRs9jJo
386,Paul Dabill,"11-14-21 Juno Beach Florida Barracudas, Sharks, Bluefish",https://www.youtube.com/watch?v=kxx4osO87wI
387,Paul Dabill,10-24-21 Mullet School Hunted by Sharks and Birds Plus a Turtle,https://www.youtube.com/watch?v=0Vggx5EC1Co
388,Paul Dabill,10-29-21 Juno Beach Mullet Schools with Tarpon and Sharks,https://www.youtube.com/watch?v=hBdPiQp9MOU
389,Paul Dabill,10-7-21 Jupiter Island Blacktip Sharks and Barracudas,https://www.youtube.com/watch?v=eldr4Bfx1DI
390,Paul Dabill,10-6-21 Hobe Sound Manta Ray with Remora plus Sharks,https://www.youtube.com/watch?v=mNVCpanpNt8
391,Paul Dabill,"9-28-21 Juno Beach Mullet Run with Tarpon, Sharks and Jacks",https://www.youtube.com/watch?v=N4v2qE9FtIQ
392,Paul Dabill,"9-24-21 Mullet Run with Tarpon, Sharks and Jacks in Jupiter, Florida",https://www.youtube.com/watch?v=18OtiGOXDiw
393,Paul Dabill,9-14-21 Jupiter Island Bull Sharks and Jack Crevalles,https://www.youtube.com/watch?v=y49hlaHFFd4
394,Paul Dabill,6-17-21 Juno Beach Turtles Manatees Tarpon Sharks Jacks,https://www.youtube.com/watch?v=XMYBPCcg3u0
395,Paul Dabill,"6-12-21 Rays, Sharks, Snook, Turtles, Tarpon, Baitfish Juno Beach",https://www.youtube.com/watch?v=tKKKmArg9cM
396,Paul Dabill,4-20-21 Bull Shark off Juno Beach in Shallow Water,https://www.youtube.com/watch?v=563dxuLqBQY
397,Paul Dabill,4-19-21 Blacktip sharks and Pompano Juno Beach,https://www.youtube.com/watch?v=dqdda4xAwF8
398,Paul Dabill,"4-7-21 Pompanos, Jacks, Sharks and a Manta Ray Juno Beach",https://www.youtube.com/watch?v=uAoxW7yYKTE
399,Paul Dabill,4-6-21 Shark and Barracuda Attack School of Fish,https://www.youtube.com/watch?v=Q3OkwsW5Lyw
400,Paul Dabill,"4-5-21 Baitfish, Jacks, Birds and a Shark off Juno Beach",https://www.youtube.com/watch?v=YQ4cY3IQKy4
401,Paul Dabill,"3-30-21 Blacktips, Bluefish and Nurse Shark by Juno Pier",https://www.youtube.com/watch?v=pXzRWyeFmTc
402,Paul Dabill,3-17-21 Blacktip Sharks Attacking Bluefish School,https://www.youtube.com/watch?v=KgOczND3MVY
403,Paul Dabill,"3-3-21 Amazing school of BLACKTIP SHARKS in front of Singer Island, Florida. Watch the ACROBATICS!",https://www.youtube.com/watch?v=W0gCqZQwqis
404,Paul Dabill,2-27-21 Schooling Blacktip Sharks Juno Beach,https://www.youtube.com/watch?v=NOTXbDdyaBg
405,Paul Dabill,2-26-21 Hundreds of Blacktip Sharks and Huge Bluefish School,https://www.youtube.com/watch?v=1GgS-D6Fwgg
406,Paul Dabill,2-25-21 Juno Beach Hammerhead Shark,https://www.youtube.com/watch?v=iRy3EX-eXeA
407,Paul Dabill,2-22-21 Blacktip sharks and schooling fish,https://www.youtube.com/watch?v=5usokJ1l8yE
408,Paul Dabill,2-19-21 Hammerhead Shark off Juno Beach Florida,https://www.youtube.com/watch?v=8VYZGZLcrn0
409,Paul Dabill,"2-12-21 Juno Beach Jack Schools, Turtle and Shark",https://www.youtube.com/watch?v=yABaHEp8lo0
410,Paul Dabill,1-19-21 Blacktip Shark Juno Beach Florida,https://www.youtube.com/watch?v=f5LkppY-_I0
411,Paul Dabill,1-20-21 Blacktip Sharks Singer Island Florida,https://www.youtube.com/watch?v=QFDhoBemlPc
412,Paul Dabill,1-21-21 Blacktip sharks and school of ladyfish Juno Beach Florida,https://www.youtube.com/watch?v=j3p8qxV5cao
413,Paul Dabill,1-22-21 Singer Island Florida blacktip sharks,https://www.youtube.com/watch?v=7UHLfvhJuT8
414,Paul Dabill,1-26-21 Bull shark Juno Beach Florida,https://www.youtube.com/watch?v=cuqJMbELRXg
415,Paul Dabill,1-14-21 Hammerhead Shark Tarpon & Jack Schools Juno Beach Florida,https://www.youtube.com/watch?v=mET4RSvz_9Y
